problem_id,content,option,answer,score,type,typetext,location,context_id,exercise_id,language
Pm_290138,某个Excel工作表C列所有单元格的数据是利用B列相应单元格数据通过公式计算得到的，此时如果将该工作表B列删除，那么，删除B列操作对C列（ ）。,"{'A': '不产生影响', 'B': '产生影响，但C列中的数据正确无误', 'C': '产生影响，C列中数据部分能用', 'D': '产生影响，C列中的数据失去意义'}","[""D""]",1.0,1,单选题,5.7,"[6292163, 6292170, 6292179]",Ex_223617,Chinese
Pm_290139,在Excel中，被选中的单元格称为（ ）。,"{'A': '工作簿', 'B': '活动单元格', 'C': '文档', 'D': '拆分框'}","[""B""]",1.0,1,单选题,5.7,"[6292163, 6292170, 6292179]",Ex_223617,Chinese
Pm_290140,Excel中，设在单元格A1中有公式：=B1+B2，若将其复制到单元格C1中，则公式为（ ）。,"{'A': '=D1+D2', 'B': '=D1+A2', 'C': '=A1+A2+C1', 'D': '=A1+C1'}","[""A""]",1.0,1,单选题,5.7,"[6292163, 6292170, 6292179]",Ex_223617,Chinese
Pm_290141,如果要彻底删除数据透视表，则在“数据透视表工具”的“选项”选项卡中，“选择”选项“选项卡”的“选择”命令，然后做以下操作（ ）。,"{'A': '选择“选项”选项卡的“选择”命令，单击“移动数据透视表”', 'B': '选择“选项”选项卡的“清除”命令，单击“清除筛选”', 'C': '选择“选项”选项卡的“清除”命令，单击“全部清除”', 'D': '选择“选项”选项卡的“选择”命令，单击“整个数据透视表”，再按DELETE键'}","[""D""]",1.0,1,单选题,5.7,"[6292163, 6292170, 6292179]",Ex_223617,Chinese
Pm_290142,用Excel创建一个“学生成绩表”，要按照班级统计出某门课程的平均分，需要使用的方法是（ ）。,"{'A': '数据筛选', 'B': '排序', 'C': '合并计算', 'D': '分类汇总'}","[""D""]",1.0,1,单选题,5.7,"[6292163, 6292170, 6292179]",Ex_223617,Chinese
Pm_290143,在Excel编辑状态下，若要调整单元格的宽度和高度，利用下列哪种方法更直接、快捷（ ）。,"{'A': '工具栏', 'B': '格式栏', 'C': '菜单栏', 'D': '工作表的行标签和列标签'}","[""D""]",1.0,1,单选题,5.7,"[6292163, 6292170, 6292179]",Ex_223617,Chinese
Pm_290144,PowerPoint 2010演示文稿的扩展名是（       ）。,"{'A': '.pps', 'B': '.pot', 'C': 'ppt', 'D': '.pptx'}","[""D""]",1.0,1,单选题,6.2,"[6292191, 6292197]",Ex_223620,Chinese
Pm_290145,在PowerPoint 2010工作窗口最顶部的是（           ）。,"{'A': '标题栏', 'B': '菜单栏', 'C': '工具栏', 'D': '状态栏'}","[""A""]",1.0,1,单选题,6.2,"[6292191, 6292197]",Ex_223620,Chinese
Pm_290146,PowerPoint是用于制作（        ）的工具软件。,"{'A': '演示文稿', 'B': '文档文件', 'C': '模板', 'D': '动画'}","[""A""]",1.0,1,单选题,6.2,"[6292191, 6292197]",Ex_223620,Chinese
Pm_290147,下列说法正确的是（          ）。,"{'A': '通过背景命令只能为一张幻灯片添加背景', 'B': '通过背景命令只能为所有幻灯片添加背景', 'C': '通过背景命令既可以为一张幻灯片添加背景也可以为所有添加背景', 'D': '以上说法都不对'}","[""C""]",1.0,1,单选题,6.2,"[6292191, 6292197]",Ex_223620,Chinese
Pm_290148,PowerPoint中实现自动播放，下列说法正确的是（          ）。,"{'A': '选择“观看放映”方式', 'B': '选择“排练计时”方式', 'C': '选择“自动播放”方式', 'D': '选择“录制旁白”方式'}","[""B""]",1.0,1,单选题,6.2,"[6292191, 6292197]",Ex_223620,Chinese
Pm_290149,幻灯片之间的切换效果，通过（          ）选项卡中的命令来设置。,"{'A': '设计', 'B': '动画', 'C': '幻灯片放映', 'D': '切换'}","[""D""]",1.0,1,单选题,6.2,"[6292191, 6292197]",Ex_223620,Chinese
Pm_290150,PowerPoint中，在（          ）视图中，可以设置绘图笔，加入屏幕注释，或者指定切换到特定的幻灯片。,"{'A': '备注页视图', 'B': '浏览视图', 'C': '放映视图', 'D': '黑白视图'}","[""C""]",1.0,1,单选题,6.2,"[6292191, 6292197]",Ex_223620,Chinese
Pm_290151,PowerPoint 2010中，执行了插入新幻灯片的操作，被插入的幻灯片将出现在（         ）。,"{'A': '当前幻灯片之前', 'B': '当前幻灯片之后', 'C': '最前', 'D': '最后'}","[""B""]",1.0,1,单选题,6.2,"[6292191, 6292197]",Ex_223620,Chinese
Pm_290152,在PowerPoint 2010中，激活超链接的动作是使用鼠标在超链接点（         ）。,"{'A': '指向', 'B': '拖动', 'C': '左击', 'D': '右击'}","[""B""]",1.0,1,单选题,6.2,"[6292191, 6292197]",Ex_223620,Chinese
Pm_290153,幻灯片中占位符的作用是（          ）。,"{'A': '表示文本长度', 'B': '限制插入对象的数量', 'C': '为文本、图形预留位置', 'D': 'D .表示图形大小'}","[""C""]",1.0,1,单选题,6.2,"[6292191, 6292197]",Ex_223620,Chinese
Pm_290154,PowerPoint中，在（          ）视图中，用户可以看到画面在上下两半，上面是幻灯片，下面是文本框，可以记录演讲者讲演时所需的一些提示重点。,"{'A': '备注页视图', 'B': '浏览视图', 'C': '幻灯片视图', 'D': '黑白视图'}","[""A""]",1.0,1,单选题,6.4,"[6292191, 6292197]",Ex_223621,Chinese
Pm_290155,在下列操作中，幻灯片母版上不可以完成的是（         ）。,"{'A': '使相同图片出现在所有幻灯片的相同位置', 'B': '使所有幻灯片上新插入的文本框中的文本具有相同格式', 'C': '使所有幻灯片具有相同的背景颜色及图案', 'D': '使所有幻灯片上预留的文本框中的文本具有相同格式'}","[""B""]",1.0,1,单选题,6.4,"[6292191, 6292197]",Ex_223621,Chinese
Pm_290156,在应用了版式后，幻灯片中的占位符（        ）。,"{'A': '不能添加，也不能删除', 'B': '不能添加，但可以删除', 'C': '可以添加，也可以删除', 'D': '可以添加，但不能删除'}","[""B""]",1.0,1,单选题,6.4,"[6292191, 6292197]",Ex_223621,Chinese
Pm_290157,在PowerPoint 2010的普通视图中，使用“幻灯片放映”中的“隐藏幻灯片”后，被隐藏的幻灯片将会（        ）。,"{'A': '从文件中删除', 'B': '在幻灯片放映时不放映，但仍然保存在文件中', 'C': '在幻灯片放映时仍可放映，但是幻灯片上的部分内容被隐藏', 'D': '在普通视图的编辑状态中被隐藏'}","[""B""]",1.0,1,单选题,6.4,"[6292191, 6292197]",Ex_223621,Chinese
Pm_290158,在空白幻灯片中不可以直接插入（        ）。,"{'A': '文本框', 'B': '文字', 'C': '艺术字', 'D': '表格'}","[""B""]",1.0,1,单选题,6.4,"[6292191, 6292197]",Ex_223621,Chinese
Pm_290159,按（       ）键可以启动幻灯片放映。,"{'A': 'F5', 'B': 'F6', 'C': 'Enter', 'D': 'Backspace'}","[""A""]",1.0,1,单选题,6.4,"[6292191, 6292197]",Ex_223621,Chinese
Pm_290160,在PowerPoint 2010中，下列关于图片来源的说法，错误的是（     ）。,"{'A': '来自SmartArt图形', 'B': '剪贴画中的图片', 'C': '来自文件的图片', 'D': '来自打印机的图片'}","[""D""]",1.0,1,单选题,6.4,"[6292191, 6292197]",Ex_223621,Chinese
Pm_290161,PowerPoint 默认的视图模式是（     ）。,"{'A': '大纲视图', 'B': '放映视图', 'C': '幻灯片浏览视图', 'D': '普通视图'}","[""D""]",1.0,1,单选题,6.4,"[6292191, 6292197]",Ex_223621,Chinese
Pm_290162,在PowerPonit演示文稿中，将一张“标题和文本”幻灯片改为“标题和竖排文本”幻灯片，应更改的是（     ）。,"{'A': '对象', 'B': '应用设计模板', 'C': '幻灯片版式', 'D': '背景'}","[""C""]",1.0,1,单选题,6.4,"[6292191, 6292197]",Ex_223621,Chinese
Pm_290163,在 PowerPoint 2010中，演示文稿与幻灯片的关系（        ）。,"{'A': '同一概念', 'B': '相互包含', 'C': '演示文稿中包含幻灯片', 'D': '幻灯片中包含演示文稿'}","[""C""]",1.0,1,单选题,6.4,"[6292191, 6292197]",Ex_223621,Chinese
Pm_290164,在PowerPoint中，可以创建某些（      ），在幻灯片放映时单击它们，就可以跳转到特定幻灯片或运行另一个演示文稿。,"{'A': '按钮', 'B': '过程', 'C': '文本框', 'D': '菜单'}","[""A""]",1.0,1,单选题,6.4,"[6292191, 6292197]",Ex_223621,Chinese
Pm_290165,演示文稿中每张幻灯片都是基于某种（      ）创建的，它预定义了新建幻灯片的各种占位符布局情况。,"{'A': '模板', 'B': '母版', 'C': '版式', 'D': '格式'}","[""C""]",1.0,1,单选题,6.4,"[6292191, 6292197]",Ex_223621,Chinese
Pm_290166,在PowerPoint中，有关删除幻灯片的说法中错误的是（      ）。,"{'A': '在大纲视图下，右击要删除幻灯片，在弹出的快捷菜单中选择“删除幻灯片”', 'B': '如果要删除多张幻灯片，请切换到幻灯片浏览视图。按下 CTRL 键并单击各张幻灯片，然后单击“删除幻灯片”', 'C': '在大纲视图下，单击选定幻灯片，单击DEL键', 'D': '如果要删除多张不连续幻灯片，请切换到幻灯片浏览视图。按下 Shift 键并单击各张幻灯片，然后单击“删除幻灯片”'}","[""D""]",1.0,1,单选题,6.4,"[6292191, 6292197]",Ex_223621,Chinese
Pm_290167,在PowerPoint 2010幻灯片浏览视图模式下，不允许进行的操作是（      ）。,"{'A': '幻灯片的移动和复制', 'B': '自定义动画', 'C': '幻灯片删除', 'D': '幻灯片切换'}","[""B""]",1.0,1,单选题,6.4,"[6292191, 6292197]",Ex_223621,Chinese
Pm_290168,在PowerPoint 2010中，停止幻灯片播放的快捷键是（      ）。,"{'A': 'Enter', 'B': 'Shift', 'C': 'Ctrl', 'D': 'Esc'}","[""D""]",1.0,1,单选题,6.4,"[6292191, 6292197]",Ex_223621,Chinese
Pm_290169,演示文稿中每张幻灯片都是基于某种______创建的，它预定义了新建幻灯片的各种占位符布局情况。,"{'A': '模板', 'B': '母版', 'C': '版式', 'D': '格式'}","[""C""]",1.0,1,单选题,6.5,"[6292191, 6292197]",Ex_223622,Chinese
Pm_290170,下列操作，不能插入幻灯片的是______。,"{'A': '单击工具栏中的“新幻灯片”按钮', 'B': '单击工具栏中“常规任务”按钮，从中选择“新幻灯片”选项', 'C': '从“插入”下拉菜单中选择“新幻灯片”命令', 'D': '从“文件”下拉菜单中选择“新建”命令或单击工具栏中的“新建”按钮'}","[""D""]",1.0,1,单选题,6.5,"[6292191, 6292197]",Ex_223622,Chinese
Pm_290171,对母版的修改将直接反映在______幻灯片上。,"{'A': '每张', 'B': '当前', 'C': '当前幻灯片之后的所有', 'D': '当前幻灯片之前的所有'}","[""A""]",1.0,1,单选题,6.5,"[6292191, 6292197]",Ex_223622,Chinese
Pm_290172,在powerpoint2010中改变正在编辑的演示文稿的主题的方法是通过（）。,"{'A': '开始选项卡的主题', 'B': '插入选项卡的主题', 'C': '设计选项卡的主题', 'D': '切换选项卡的主题'}","[""C""]",1.0,1,单选题,6.5,"[6292191, 6292197]",Ex_223622,Chinese
Pm_290173,要在幻灯片中插入项目符号“■”，应该使用（ ）标签中的命令,"{'A': '开始', 'B': '设计', 'C': '切换', 'D': '审阅'}","[""A""]",1.0,1,单选题,6.5,"[6292191, 6292197]",Ex_223622,Chinese
Pm_290174,在幻灯片中的图片添加上飞入效果，所使用的命令是（ ）,"{'A': '“文件”—>“飞入 ”', 'B': '“切换”—>“飞入”', 'C': '“审阅”—>“飞入”', 'D': '“动画”—>“飞入”'}","[""D""]",1.0,1,单选题,6.5,"[6292191, 6292197]",Ex_223622,Chinese
Pm_290175,在powerpoint2010中，窗口上可以显示文件名称的位置是（）。,"{'A': '选项卡', 'B': '标题栏', 'C': '状态栏', 'D': '功能区'}","[""B""]",1.0,1,单选题,6.5,"[6292191, 6292197]",Ex_223622,Chinese
Pm_290176,在PowerPoint 中，可以创键某些（ ），在幻灯片放映时单击他们。就可以跳转到特定的幻灯片或运行一个嵌入的演示文稿,"{'A': '按钮', 'B': '过程', 'C': '替换', 'D': '粘贴'}","[""A""]",1.0,1,单选题,6.5,"[6292191, 6292197]",Ex_223622,Chinese
Pm_290177,______是事先定义好格式的一批演示文稿方案。,"{'A': '模板', 'B': '母版', 'C': '版式', 'D': '幻灯片'}","[""A""]",1.0,1,单选题,6.5,"[6292191, 6292197]",Ex_223622,Chinese
Pm_290178,用户创建的每一张演示单页称为______。,"{'A': '旁白', 'B': '讲义', 'C': '幻灯片', 'D': '备注'}","[""C""]",1.0,1,单选题,6.5,"[6292191, 6292197]",Ex_223622,Chinese
Pm_290179,下列哪个文件不属于位图格式（）。,"{'A': '、PSD', 'B': '、TIFF', 'C': '、AI', 'D': '、BMP'}","[""A""]",1.0,1,单选题,7.2,"[6292208, 6292213]",Ex_223625,Chinese
Pm_290180,绘制圆形选区时，先选择椭圆选框工具，在按下（）的同时，拖动鼠标，就可以实现圆形选区的创建。,"{'A': '、Alt键', 'B': 'Ctrl键', 'C': 'Shift键', 'D': 'Ctrl+Alt'}","[""C""]",1.0,1,单选题,7.2,"[6292208, 6292213]",Ex_223625,Chinese
Pm_290181,下列关于分辨率的描述（）不正确？,"{'A': '图像分辨率的单位是dpi，是指每平方英寸内所包含的像素数量。', 'B': '图像的分辨率越低，就意味着每英寸所包含的像素也越多。', 'C': '分辨率越高的图像就有越多的细节，颜色的过渡就越平滑。', 'D': '图像分辨率的高低决定了图像的尺寸大小。'}","[""B""]",1.0,1,单选题,7.2,"[6292208, 6292213]",Ex_223625,Chinese
Pm_290182,下列哪个内部滤镜可以实现立体化效果（）。,"{'A': '风', 'B': '等高线', 'C': '浮雕效果', 'D': '撕边'}","[""C""]",1.0,1,单选题,7.2,"[6292208, 6292213]",Ex_223625,Chinese
Pm_290183,哪种方法不能打开一个图形文件（）。,"{'A': '、Ctrl+O', 'B': '双击工作区域', 'C': '直接从外部拖动一幅图片到Photoshop界面上', 'D': 'Ctrl+n'}","[""D""]",1.0,1,单选题,7.2,"[6292208, 6292213]",Ex_223625,Chinese
Pm_290184,设置一个适当的羽化值，然后对选区内的图形进行多次Del操作可以实现（）,"{'A': '、选区边缘的锐化效果', 'B': '选区边缘的模糊效果', 'C': '选区扩边', 'D': '选区扩大'}","[""B""]",1.0,1,单选题,7.2,"[6292208, 6292213]",Ex_223625,Chinese
Pm_290185,在默认情况下使用缩放工具时，按住Alt键的同时点击鼠标左键，可以实现（）,"{'A': '、图像像素匹配', 'B': '图像大小适合屏幕', 'C': '图像缩小', 'D': '图像放大'}","[""A""]",1.0,1,单选题,7.2,"[6292208, 6292213]",Ex_223625,Chinese
Pm_290186,要同时移动多个图层，则需先对它们进行（）操作。,"{'A': '、图层链接', 'B': '图层格式化', 'C': '图层属性设置', 'D': '图层锁定'}","[""A""]",1.0,1,单选题,7.2,"[6292208, 6292213]",Ex_223625,Chinese
Pm_290187,下列哪个不属于在图层面板中可以调节的参数（）,"{'A': '、透明度', 'B': '编辑锁定', 'C': '显示隐藏当前图层', 'D': '图层的大小'}","[""D""]",1.0,1,单选题,7.2,"[6292208, 6292213]",Ex_223625,Chinese
Pm_290188,我们通常使用（）工具来绘制路径。,"{'A': '、钢笔', 'B': '画笔', 'C': '喷枪', 'D': '选框'}","[""A""]",1.0,1,单选题,7.2,"[6292208, 6292213]",Ex_223625,Chinese
Pm_290189,下述声音分类中质量最好的是（    ）。,"{'A': '数字激光唱盘', 'B': '调频无线电广播', 'C': '调幅无线电广播', 'D': '电话'}","[""A""]",1.0,1,单选题,7.4,"[6292208, 6292213]",Ex_223626,Chinese
Pm_290190,MIDI音频文件是（    ）。,"{'A': '一种波形文件', 'B': '一种采用PCM压缩的波形文件', 'C': '是MP3的一种格式', 'D': '是一种符号化的音频信号，记录的是一种指令序列。'}","[""D""]",1.0,1,单选题,7.4,"[6292208, 6292213]",Ex_223626,Chinese
Pm_290191,张军同学用麦克风录制了一段WAV格式的音乐，由于文件容量太大，不方便携带。在正常播放音乐的前提下，要把文件容量变小，张军使用的最好办法是（    ）。,"{'A': '应用压缩软件，使音乐容量变小', 'B': '应用音频工具软件将文件转换成MP3格式', 'C': '应用音乐编辑软件剪掉其中的一部分', 'D': '应用音频编辑工具将音乐的音量变小'}","[""B""]",1.0,1,单选题,7.4,"[6292208, 6292213]",Ex_223626,Chinese
Pm_290192,下面关于多媒体技术的描述中，正确的是（    ）。,"{'A': '多媒体技术只能处理声音和文字', 'B': '多媒体技术不能处理动画', 'C': '多媒体技术就是计算机综合处理声音、文本、图像等信息的技术', 'D': '多媒体技术就是制作视频'}","[""C""]",1.0,1,单选题,7.4,"[6292208, 6292213]",Ex_223626,Chinese
Pm_290193,多媒体技术的主要特性有（     ）。 ①多样性   ②集成性    ③交互性    ④实时性,"{'A': '仅①', 'B': '①②', 'C': '①②③', 'D': '全部'}","[""D""]",1.0,1,单选题,7.4,"[6292208, 6292213]",Ex_223626,Chinese
